,series_title,Dictionary_liwc_social,Dictionary_liwc_funct
676,American_Masters,0.2509910285833507,0.7288754433548925
677,Curious_George,0.1975135351914979,0.589933827952677
678,Nova,0.19486024428272067,0.7774863517143883
679,River,0.28513117369846747,0.6901554788674904
680,Star,0.27944225830014846,0.6645597210113339
681,Felicity,0.2472091664088246,0.6822722517717434
682,Helix,0.2588716857648324,0.7213903310477203
683,Glace,0.27803117979440395,0.6459255224998298
684,Scandal,0.26620966730173923,0.7223561093880838
685,The_100,0.26895666765373605,0.7135820748198598
686,Seed,0.299273756770064,0.6793451501723289
687,Hiding,0.2659821404189082,0.6674403997924575
688,Alice,0.27725347402838674,0.6921304897079587
689,Lore,0.261515844495263,0.7447457257976696
690,Really,0.262606778726922,0.6200055111600992
691,X-Men,0.24553066304593799,0.660315791778902
692,Pitch,0.25939264820263097,0.672533901457509
693,Flowers,0.24340450424100615,0.6911962562152676
694,Nightcap,0.23670793882010197,0.6443554260742899
695,19-2,0.26738024656971,0.6290445589532393
696,Trauma,0.27164906580016246,0.7003249390739237
697,Delete,0.24050460279577224,0.7800886464370951
698,The_Kennedys,0.2619634805570087,0.7001967964526816
699,Rome,0.26946149231692124,0.6922500115361543
700,Bridget_and_Eamon,0.24986642920747995,0.6841199168892846
701,Acceptable_Risk,0.27205882352941174,0.7745458477508651
702,Clean_Break,0.2544838464684232,0.6806683414149676
703,Quirke,0.28907446068197634,0.7479471120389701
704,Striking_Out,0.2533489781949741,0.7030409699814217
705,Danger_5,0.23394282532021532,0.5938370150361982
706,Deep_Water,0.2789131142206313,0.741002277904328
707,East_West_101,0.2457210308872713,0.6297462128664175
708,Cheers,0.24197075565368084,0.6265184920228676
709,Hindsight,0.26312072479267135,0.7209386791501039
710,Safe_Harbour,0.25049423393739706,0.6990939044481055
711,The_Circuit,0.26903553299492383,0.7447123519458545
712,The_Family,0.275591081572625,0.6774591912342547
713,The_Principal,0.30460933108487914,0.7086565486228218
714,Wilfred,0.2686646874950913,0.7211488619763442
715,HarmonQuest,0.21806283378883234,0.645011659102876
716,Shrink,0.23988949921300312,0.690565674086923
717,800_Words,0.26218560094530724,0.7287464128966914
718,Bones,0.25238491027235627,0.6965365830335207
719,City_Homicide,0.28809460803547804,0.7220478332679374
720,Glue,0.28091300033079725,0.7208071452199801
721,Packed_to_the_Rafters,0.26843967483478565,0.6944178022106556
722,Tripped,0.25586556753329104,0.7005918410484041
723,Alias,0.2506740323637084,0.6849945925087205
724,Almost_Heroes,0.25918113676597987,0.6471430185694377
725,Cloudstreet,0.28172720011276603,0.626603392378894
726,Continuum,0.26414604153315896,0.7382614268146942
727,Dice,0.25617492492492494,0.6452139639639639
728,King,0.2793032060111678,0.6815681163962686
729,Satisfaction,0.2787412663164166,0.7372258029572659
730,Secret_City,0.2327702262561341,0.6693012550484214
731,Tangle,0.2652400699331012,0.6822089612622636
732,Traveler,0.27663598996035066,0.7011385544359973
733,Billions,0.249463934658803,0.7111692101903082
734,Brotherhood,0.2770180275058853,0.6658716392020815
735,Californication,0.26031729639717555,0.6756651219228833
736,Dexter,0.26759459173578404,0.7015374851446954
737,Episodes,0.2534700258116116,0.6732031846439088
738,Gigolos,0.2419645238730328,0.7058548946385703
739,Homeland,0.2528378249039474,0.6907967239564106
740,House_of_Lies,0.2626364045798057,0.6730380672591821
741,Huff,0.2654174283973187,0.7110400162502539
742,Masters_of_Sex,0.2671925423706047,0.7510250546527911
743,Nurse_Jackie,0.26254325831551567,0.6679039830713955
744,Patrick_Melrose,0.24311289986815626,0.6648046631045729
745,Penny_Dreadful,0.25417675747463814,0.7043848978270817
746,Queer_as_Folk,0.08079751532191401,0.2090829322839617
747,Ray_Donovan,0.2758857061815259,0.627646875750974
748,Seed,0.299273756770064,0.6793451501723289
749,Shameless,0.27968283535285116,0.7089197461177592
750,Sleeper_Cell,0.28288697111979644,0.7214935865488026
751,The_Affair,0.26256723591659065,0.6865290113415443
752,The_Borgias,0.25648710606830977,0.642636053056455
753,The_Tudors,0.25335842421911486,0.7111068377242383
754,Twin_Peaks,0.2472181488829466,0.649035337416257
755,Britannia,0.27433690497101704,0.6957316002107852
756,Common_Ground,0.2669785906706366,0.6816957323124911
757,Fortitude,0.2427426308561939,0.6964359850541308
758,Gomorra,0.2875916207659279,0.7140564687513553
759,Guerrilla,0.2862209539339584,0.7017121891561353
760,Hunderby,0.2511306198457036,0.6240356477786645
761,Riviera,0.26207317511040895,0.7078381386664752
762,Sick_Note,0.22662223093511077,0.6598706136051754
763,The_Tunnel,0.26260054608515976,0.7014980444247657
764,Tin_Star,0.2549127036306523,0.6178683614581051
765,Bedlam,0.2746347445878213,0.7319238562440012
766,Dates,0.24405335497286607,0.6988892833595375
767,Doll_and_Em,0.2358582144433005,0.6950433887336372
768,Unhitched,0.2786272284169059,0.6809107297856714
769,Agatha_Raisin,0.2558633131699034,0.6916056457603735
770,Hex,0.2602255862273672,0.7369991095280498
771,Hooten_and_the_Lady,0.24206880493625937,0.6686652308050527
772,Jamestown,0.28982270841192004,0.7183855149000378
773,Mad_Dogs,0.27736444375194763,0.7334060454970396
774,Moone_Boy,0.25525351068731345,0.6750135219054869
775,Mount_Pleasant,0.26992850488669373,0.7343270253733235
776,Stella,0.2693767572633552,0.6942930780559646
777,Strike_Back,0.26269428738051165,0.6616952762493978
778,Thorne,0.28736202406052336,0.7099921451899623
779,Trollied,0.2567125897698959,0.6995163417851386
780,Wonderland,0.26760745126174906,0.7233649394288192
781,Angel,0.25480483455518127,0.6787085120794761
782,Wentworth,0.25197001512790984,0.6645480066532699
783,Blackout,0.2754491017964072,0.7349397590361446
784,Beyond,0.2548414145581835,0.6702381110830128
785,Bitten,0.27813346761623864,0.7354866556362851
786,Charlie_Jade,0.2739909115209837,0.7016840417000801
787,Lexx,0.2406600617024832,0.7246944422935065
788,The_Circuit,0.26903553299492383,0.7447123519458545
789,Tripping_the_Rift,0.2535947885496385,0.6876307496756084
790,Cracked,0.28275814656950365,0.6967747638035002
791,Kings,0.2739685303548298,0.7130996114072156
792,1000_Ways_to_Die,0.23836859520705905,0.6414569337210468
793,Murder,0.3011325782811459,0.7969924812030075
794,Tut,0.30686115613182063,0.7798487304159913
795,No_Activity,0.23523413897280968,0.6326283987915408
796,Romper_Stomper,0.25856485426964376,0.6171382307823419
797,Stargate_Origins,0.2379471228615863,0.6503233199639846
798,American_Gods,0.27091462103290426,0.7074564502749701
799,Black_Sails,0.2758255082762316,0.8104503285114063
800,Blunt_Talk,0.2395089799677642,0.6560988947731983
801,Boss,0.2528853221032558,0.7197512961601875
802,Camelot,0.29772132984684346,0.7171920347116462
803,Counterpart,0.2621159848858222,0.6741689940309951
804,Crash,0.2792636971177908,0.6777460476344688
805,Gravity,0.2652924121349268,0.6546213139099074
806,Magic_City,0.2630817528174414,0.6166688367113696
807,Outlander,0.26118716085323174,0.6983346355142187
808,Party_Down,0.2593702945046597,0.6602140618853182
809,Power,0.28370367177735023,0.6761030809076198
810,The_Chair,0.2376662550357309,0.8062129279106018
811,Torchwood,0.2568369221949809,0.7044934561070363
812,Vida,0.22735704064868303,0.6224495203773385
813,Cult,0.27179476197614405,0.7403901749577061
814,Hap_and_Leonard,0.2665555062642456,0.62842850805403
815,Quirke,0.28907446068197634,0.7479471120389701
816,Rectify,0.2623880308371206,0.7111613147091659
817,12_Monkeys,0.2538897553923993,0.6821318522463575
818,Dark_Matter,0.25603413318288404,0.7386590031559089
819,Defiance,0.2742614161582548,0.7035755222776854
820,Dominion,0.2731454271331102,0.7341629826489152
821,Eureka,0.23716804497939353,0.6914681077540326
822,Face_Off,0.22708186548077458,0.7547905585446946
823,Farscape,0.2423764476933507,0.710103029046955
824,First_Wave,0.245643096248749,0.6902370845843255
825,Ghost_Hunters,0.19548669143244998,0.6367604019939131
826,Happy!,0.2551835099116602,0.6204122522084939
827,Haven,0.26626806001573133,0.7048861841988538
828,Helix,0.2588716857648324,0.7213903310477203
829,Killjoys,0.25897912959068115,0.6762120476729764
830,Krypton,0.25990244821979785,0.727915360870897
831,Lost_Girl,0.26518640462106086,0.694008329734602
832,Paranormal_Witness,0.22245824516712204,0.7338948579411221
833,Sanctuary,0.24640316205533597,0.7240118577075099
834,Sliders,0.26217793852332494,0.7128586682225123
835,Stargate_Universe,0.2233071075699862,0.6992464944526688
836,The_Expanse,0.24595546618481462,0.7082943703464132
837,The_Magicians,0.24657690552259243,0.6950821542674578
838,Van_Helsing,0.2618204736235149,0.6817657628664145
839,Warehouse_13,0.24494151072670015,0.6954503454041449
840,Wynonna_Earp,0.25397440868553706,0.6483217290152907
841,Z_Nation,0.25453090757296415,0.6486010134390835
842,21_Jump_Street,0.289902334885441,0.6832859856444049
843,Andromeda,0.25432147556665335,0.7580759609641303
844,Babylon_5,0.24182237614768842,0.7448985512465762
845,Barry,0.23682600122390698,0.6251444890188346
846,Baywatch,0.2734681984681985,0.7041042291042291
847,Highlander,0.27584308235545885,0.7071815814816136
848,Jessie,0.26491009953395717,0.684068750408969
849,Tarzan,0.2349537037037037,0.7025462962962963
850,The_Jetsons,0.2429178146834518,0.6029257302908986
851,Thundercats,0.24830091399109444,0.7164869932036559
852,American_Dad,0.25936928602761383,0.6522155192756764
853,Clipped,0.27698449255335483,0.6897896514662982
854,Cougar_Town,0.26923005948170337,0.6674099316606282
855,Cracked,0.28275814656950365,0.6967747638035002
856,Final_Space,0.21770112150289486,0.5860561156322118
857,Glory_Daze,0.25277197208544405,0.6199121470827872
858,Ground_Floor,0.2733043338166586,0.6901884968583857
859,Xxxholic,0.2751363140676118,0.6925845147219193
860,Men_at_Work,0.2771234665795979,0.6868440692196465
861,My_Boys,0.25912812569152466,0.6479309581765877
862,People_of_Earth,0.2445414847161572,0.6597932929810659
863,Search_Party,0.23809987819732034,0.6497929354445798
864,Sullivan_and_Son,0.2958776530562227,0.685838929464242
865,The_Detour,0.24750035582123542,0.6069865499573015
866,Open_Heart,0.252344152498712,0.66543019062339
867,Cooked,0.20756862108169563,0.6856423582913757
868,Woodley,0.22434428316781257,0.6035141329258976
869,Offspring,0.2554397585190696,0.6939536780063518
870,Puberty_Blues,0.26638580012431795,0.6582982250155397
871,The_Bachelor,0.24907070037908063,0.7008667329137683
872,Wonderland,0.26760745126174906,0.7233649394288192
873,The_Ranch,0.2763960301327275,0.6731675236159272
874,Damages,0.2781147412849773,0.7127051743004533
875,Missions,0.23521209452517247,0.6652722735945985
876,7th_Heaven,0.2951854025925677,0.7560190530778793
877,Arrow,0.26985327123333025,0.723071339660063
878,Beauty_and_the_Beast,0.28118729939208487,0.7640646736777914
879,Black_Lightning,0.2685374699271069,0.67998850946174
880,Charmed,0.2732344709991937,0.732007051181145
881,Dynasty,0.2862638194759958,0.7260941996062396
882,Gilmore_Girls,0.2554478699319365,0.6898347853181729
883,Girlfriends,0.29972459377581934,0.7802533737262463
884,Gossip_Girl,0.27773428284197416,0.7272862516097718
885,Hart_of_Dixie,0.2648343564967852,0.7152412001888917
886,Hidden_Palms,0.27705551029083564,0.6861383683446102
887,iZombie,0.2651842735497605,0.6700605375199574
888,Jane_the_Virgin,0.2569738030918194,0.6718287565922507
889,Life_Sentence,0.2680501202742972,0.71028853863737
890,Melrose_Place,0.2566633336558828,0.6853637819995915
891,Nikita,0.27039894981641777,0.7223743744544177
892,Reaper,0.23204285987626763,0.5885005421264111
893,Reign,0.2949858627577755,0.7528901734104047
894,Riverdale,0.2704498401267122,0.6927110831637707
895,Smallville,0.27644590264001223,0.7399435373111551
896,Supergirl,0.2554714746331513,0.7013127590971903
897,Supernatural,0.2583943694102204,0.657490842251114
898,The_100,0.26895666765373605,0.7135820748198598
899,The_Flash,0.25735995365212355,0.6959712999688044
900,The_Messengers,0.28066042366060034,0.7185150283683767
901,The_Originals,0.2930126596092983,0.7615082396595002
902,Veronica_Mars,0.28067861736596167,0.6902456894446344
903,ReGenesis,0.23583067861480989,0.6888364311415671
904,Futurescape,0.2512929207291225,0.8004662992793556
905,Through_the_Wormhole,0.22376832303728939,0.8155570464730604
906,Angel,0.25480483455518127,0.6787085120794761
907,Animaniacs,0.11490648322992536,0.2958704253214639
908,Batman_Beyond,0.26067499792180443,0.6718667738091939
909,Birds_of_Prey,0.2659527651459586,0.7032255961403681
910,Charmed,0.2732344709991937,0.732007051181145
911,Everwood,0.2646888890600806,0.7474423961358612
912,Felicity,0.2472091664088246,0.6822722517717434
913,Freakazoid,0.23747630652585974,0.5900352017330084
914,Pinky_and_the_Brain,0.1533566949465142,0.38755467144438005
915,Superman,0.2540735004678476,0.6797018681637789
916,Tarzan,0.2349537037037037,0.7025462962962963
917,The_Batman,0.2246370981645155,0.6358913650625811
918,Loaded,0.2434094328514424,0.685985913957393
919,River,0.28513117369846747,0.6901554788674904
920,Cake_Boss,0.22940391459074733,0.6658807829181494
921,Agent_X,0.266628143912898,0.6791155986740063
922,Class,0.25150956768249466,0.7230333097094259
923,Crusade,0.24111409924801727,0.7768204320046592
924,Dallas,0.2921556335428836,0.7246767399213747
925,Dark_Blue,0.28573197280315304,0.6585227448593213
926,Deception,0.25245872589267254,0.6615670870374198
927,Falling_Skies,0.25725229736615535,0.6882522446541212
928,Franklin_and_Bash,0.2627146765081986,0.663259359976691
929,Good_Behavior,0.25940820698055356,0.6654101390230585
930,Hunted,0.2636781331237531,0.6746871410434677
931,Into_the_West,0.30832014399652424,0.6850076032647487
932,Legends,0.27066729386465965,0.6838115718029703
933,Leverage,0.2582516538375795,0.669032094844235
934,Major_Crimes,0.2772422932727267,0.725905558161277
935,Monday_Mornings,0.2167287947158459,0.5678939681294007
936,Murder_in_the_First,0.2692764781109116,0.687733326443879
937,Proof,0.265293908619948,0.7346312816772336
938,Rizzoli_and_Isles,0.2583741759865821,0.66601765227493
939,Saving_Grace,0.26924967637275304,0.5992388614875384
940,Southland,0.2950005382379627,0.6660976722489632
941,The_Alienist,0.2618985560131366,0.6617578063910754
942,The_Closer,0.2832450397634904,0.7454226479283441
943,The_Librarians,0.23214068337812405,0.6974473982377122
944,Witchblade,0.263642858184257,0.6646692618349881
945,Darkwing_Duck,0.22337745202297007,0.5888863439294537
946,Ducktales,0.23390807472054814,0.6093800795218686
947,Gargoyles,0.2560966436491101,0.6807630395209942
948,Deadly_Possessions,0.24081591572449423,0.7686114000067098
949,Expedition_Unknown,0.2028564311218135,0.756456032550029
950,Ghost_Adventures,0.16394951354194057,0.49469716890174426
951,Mysteries_at_the_Museum,0.20109256824138874,0.7153144884433109
952,Impractical_Jokers,0.2083345053225357,0.48933063647963426
953,Pulling,0.26124145209877087,0.7165504958332417
954,Killing_Time,0.2727796542817405,0.666759388038943
955,Dice,0.25617492492492494,0.6452139639639639
956,Jack_Taylor,0.27005978880105247,0.6870073884392656
957,Happily_Divorced,0.28523832792856824,0.6922393496512816
958,Heathers,0.2667124542124542,0.6508699633699634
959,Impastor,0.26096985205341217,0.6862847566359721
960,Jennifer_Falls,0.26879567524276704,0.6805819735041879
961,Lopez,0.2576797635727826,0.6666823656850855
962,Nobodies,0.2543117515627746,0.6766625662139432
963,The_Exes,0.26399328411314715,0.6426014054438712
964,Younger,0.248127156557904,0.6707272274045211
965,Belle's,0.2696174801999663,0.7063977981239117
966,Captain_Tsubasa,0.24483258793666143,0.6972077843587574
967,Cowboy_Bebop,0.22105263157894736,0.6385964912280702
968,Fairy_Tail,0.24465323000323494,0.7111970632498348
969,Kaleido_Star,0.2289426523297491,0.696787261051374
970,El_Chapo,0.24171507607192255,0.6289903181189488
971,Paula,0.24812742960083436,0.6664454347207737
972,37_Days,0.21672012830793905,0.7464414595028067
973,Carter,0.27192919335108295,0.6974526876304238
974,Dilbert,0.24375326711970727,0.7138656560376372
975,Eve,0.24621891479508526,0.6875418261637711
976,Hunted,0.2636781331237531,0.6746871410434677
977,Jake_2,0.23213136493944653,0.6128868693566316
978,Legends,0.27066729386465965,0.6838115718029703
979,Roswell,0.25159824799398495,0.7071874415699629
980,Burn_Notice,0.2934755089138581,0.7074661427372155
981,Colony,0.26799996327006603,0.6968586723965363
982,Covert_Affairs,0.2613459077044556,0.7233012181687352
983,Damnation,0.2761904761904762,0.6927913706919232
984,Duckman,0.2604498201586071,0.6854436809945927
985,Duts,0.20643813502991168,0.5776279555597759
986,Falling_Water,0.26463437694157055,0.6840001080526217
987,Forever_Knight,0.25527395229577793,0.6936073996605122
988,Graceland,0.28213649723140877,0.6788434162737955
989,Kojak,0.25810767091905884,0.6731924418757159
990,Monk,0.2513204869279782,0.6576890932236025
991,Mr_Robot,0.2536641289498795,0.7146407265787504
992,Necessary_Roughness,0.26006370842284615,0.6924463540509174
993,Psych,0.2601390205112005,0.7075564198184228
994,Queen_of_the_South,0.2717429012962165,0.6555407209612817
995,Royal_Pains,0.2582317182192026,0.6945235115322724
996,Shooter,0.2694633408919123,0.6564877802973041
997,Siren,0.2819451266577784,0.6773910602764718
998,The_Sinner,0.2536748329621381,0.6822197475872309
999,Weird_Science,0.257894707982168,0.6254242771523669
1000,White_Collar,0.2553524286755703,0.6803311369207287
1001,Single_Ladies,0.2844137754594426,0.7252654320110294
1002,The_Divide,0.2801156638365941,0.7175054345596982
1003,Manhattan,0.267909012033649,0.7082877513297371
1004,Outsiders,0.2834102178683115,0.6898356917016535
1005,Salem,0.27454372205526645,0.7577732170343766
1006,Underground,0.2739905668694349,0.7069999118399013
1007,Undercover_Boss,0.25973297189111133,0.7165828509177508
1008,Community,0.2602597639615525,0.684103905584621
1009,Other_Space,0.25303217615022217,0.7121186808780782
1010,Maude,0.26755162241887903,0.7300884955752213
1011,Batman,0.22719074656775715,0.6604356004007945
1012,Glue,0.28091300033079725,0.7208071452199801
1013,Cobra_Kai,0.28437274259571393,0.6723151938357813
1014,The_Guild,0.2527318068465201,0.6779868510541828
1015,Goosebumps,0.2525919879155,0.6649145158952372
